x,y
1.049999999999999, 0.14406066999172606
1.0549999999999988, 0.14153397831498613
1.0599999999999987, 0.1524418973614039
1.0649999999999986, 0.18340898444895487
1.0699999999999985, 0.21848468327192047
1.0749999999999984, 0.23791016466650544
1.0799999999999983, 0.2451970800505216
1.0849999999999982, 0.24109000530981636
1.089999999999998, 0.2089767250727572
1.094999999999998, 0.1611536572060129
1.0999999999999979, 0.12630765395017987
1.1049999999999978, 0.11714751965756062
1.1099999999999977, 0.10827215461518139
1.1149999999999975, 0.09200813732395471
1.1199999999999974, 0.07106196938189954
1.1249999999999973, 0.05297868818932738
1.1299999999999972, 0.04219107631786764
1.1349999999999971, 0.03942515725259996
1.139999999999997, 0.04268169529147786
1.144999999999997, 0.044876951066718795
1.1499999999999968, 0.03753202145101028
1.1549999999999967, 0.028385146697888497
1.1599999999999966, 0.024495174095659905
1.1649999999999965, 0.02600458322514207
1.1699999999999964, 0.029167205529618684
1.1749999999999963, 0.03597700432956216
1.1799999999999962, 0.04096640482141872
1.184999999999996, 0.042742662594130676
1.189999999999996, 0.044553770673189136
1.1949999999999958, 0.050281667372747085
1.1999999999999957, 0.05757493615091758
1.2049999999999956, 0.06711087515519218
1.2099999999999955, 0.07751120250155541
1.2149999999999954, 0.08614330628778177
1.2199999999999953, 0.09079003611189004
1.2249999999999952, 0.09290307902714395
1.229999999999995, 0.09090090846914006
1.234999999999995, 0.09023084086329336
1.2399999999999949, 0.09717544175871057
1.2449999999999948, 0.10770078874344224
1.2499999999999947, 0.12281589318074815
1.2549999999999946, 0.1392030827454396
1.2599999999999945, 0.14869259887680117
1.2649999999999944, 0.15317876589792143
1.2699999999999942, 0.1574875280144453
1.2749999999999941, 0.18496061361376165
1.279999999999994, 0.21692017178347753
1.284999999999994, 0.23806813201957913
1.2899999999999938, 0.24536642321422078
1.2949999999999937, 0.233761271602699
1.2999999999999936, 0.19393505086319848
1.3049999999999935, 0.13355816317438374
1.3099999999999934, 0.08798063495669395
1.3149999999999933, 0.07519454279644905
1.3199999999999932, 0.06541240121154626
1.324999999999993, 0.06077129626279079
1.329999999999993, 0.05416613467266623
1.3349999999999929, 0.04691995099660165
1.3399999999999928, 0.04205497019106941
1.3449999999999926, 0.038300919054567895
1.3499999999999925, 0.03412257257490062
1.3549999999999924, 0.03240172227409294
1.3599999999999923, 0.03053626425717068
1.3649999999999922, 0.028980768249413008
1.3699999999999921, 0.028494052607727388
1.374999999999992, 0.027535991306953944
1.379999999999992, 0.02590332279290708
1.3849999999999918, 0.02381169981309811
1.3899999999999917, 0.024121370984352547
1.3949999999999916, 0.025167685166565562
1.3999999999999915, 0.024383362114593438
1.4049999999999914, 0.024110264892425015
1.4099999999999913, 0.021935570372330737
1.4149999999999912, 0.024911056478805094
1.419999999999991, 0.03083937330021644
1.424999999999991, 0.03611502626581914
1.4299999999999908, 0.03761722221318148
1.4349999999999907, 0.039847432455841436
1.4399999999999906, 0.04126152026293306
1.4449999999999905, 0.04272720275426492
1.4499999999999904, 0.043750066802620835
1.4549999999999903, 0.04504527708218642
1.4599999999999902, 0.04733266518834256
1.46499999999999, 0.049483064826624235
1.46999999999999, 0.04969770055866765
1.4749999999999899, 0.04937494656558275
1.4799999999999898, 0.05031881141642791
1.4849999999999894, 0.0549360763117242
1.4899999999999896, 0.0729466174966015
1.4949999999999894, 0.08795187471438212
1.4999999999999893, 0.08576287701233085
1.5049999999999892, 0.07660725074013555
1.5099999999999891, 0.07992178994556376
1.514999999999989, 0.09814046665542947
1.519999999999989, 0.10955451125099705
1.5249999999999888, 0.11836375629460016
1.5299999999999887, 0.12819888962720036
1.5349999999999886, 0.13838811699042328
1.5399999999999885, 0.13997777430367622
1.5449999999999884, 0.13925915358424687
1.5499999999999883, 0.14369678072915468
1.5549999999999882, 0.14655265733485595
1.559999999999988, 0.13742364629554746
1.5649999999999877, 0.12233653552822712
1.5699999999999878, 0.1309664604252801
1.5749999999999877, 0.15216741626853697
1.5799999999999876, 0.16566564349666307
1.5849999999999875, 0.16880077457314596
1.5899999999999874, 0.16776235947247514
1.594999999999987, 0.16404272586656796
1.599999999999987, 0.1534442904302734
1.604999999999987, 0.13599830272406727
1.609999999999987, 0.11261061159940328
1.614999999999987, 0.08784943504802545
1.6199999999999866, 0.06763264932748489
1.6249999999999867, 0.054611144914598814
1.6299999999999866, 0.04416421046118954
1.6349999999999865, 0.0362516677569617
1.6399999999999864, 0.03454118673462775
1.6449999999999863, 0.03058553414021431
1.6499999999999861, 0.026793781961419738
1.654999999999986, 0.025807422128212493
1.659999999999986, 0.02803624988977238
