x,y
0.6637305378078284, 0.856689342403628
0.6748477338539991, 0.8585034013605441
0.6859876154833044, 0.89297052154195
0.699881274843126, 0.8911564625850339
0.7137446867587679, 0.8458049886621315
0.7220135818113612, 0.747845804988662
0.7329984452892462, 0.5591836734693876
0.746952599537427, 0.6444444444444444
0.7589053812290586, 0.8489795918367347
0.7721093358460769, 0.8544217687074829
0.7831625711509095, 0.7641723356009069
0.7935153890764586, 0.6657596371882085
0.8052986590496671, 0.6263038548752833
0.8192402101961063, 0.693424036281179
0.8304342851629001, 0.8058956916099772
0.8443166017311543, 0.7877551020408162
0.8581321218601785, 0.6734693877551019
0.8691157250278895, 0.48299319727891143
0.8815376571818481, 0.36281179138321984
0.8939501370095007, 0.22902494331065748
0.9078198504760133, 0.1927437641723354
0.919089544053256, 0.41405895691609973
0.9303866493767867, 0.6748299319727891
0.9422956352898665, 0.8163265306122448
0.9554923431233836, 0.8113378684807255
0.96648980970301, 0.6408163265306122
0.9809175254991271, 0.4077097505668933
0.9912296984215601, 0.2507936507936507
1.005080822313004, 0.1877551020408157
1.0161977032816312, 0.1891156462585033
1.0273690926652903, 0.26893424036281166
1.0413938242832232, 0.45578231292517
1.0533472361299419, 0.6612244897959183
1.0666428783121296, 0.7986394557823129
1.0791731971410652, 0.8344671201814058
1.091670117750386, 0.8222222222222222
1.103403290394172, 0.710657596371882
1.1150892014064275, 0.5310657596371882
1.130205676712717, 0.2893424036281178
1.141199047284278, 0.11292517006802716
1.1550511164083523, 0.05124716553287967
1.1633830269696532, 0.04399092970521523
1.177270384778604, 0.0331065759637188
1.1911703456892961, 0.04036281179138301
1.205118198386606, 0.11655328798185927
1.2163324383161864, 0.2580498866213151
1.2275592813475078, 0.41768707482993184
1.2415058737346438, 0.492063492063492
1.2526823043589994, 0.5791383219954648
1.2666578838801406, 0.6952380952380951
1.2778343145044964, 0.782312925170068
1.2917418372762335, 0.8004535147392289
1.3055712208171735, 0.7061224489795918
1.3193275063680125, 0.5065759637188207
1.3275636333560779, 0.3614512471655328
1.3275447287034656, 0.33424036281179126
1.3330724491272843, 0.29070294784580486
1.333053544474672, 0.26349206349206333
1.338581264898491, 0.21995464852607705
1.3385623602458787, 0.1927437641723354
1.341326220457788, 0.1709750566893422
1.3579560132056876, 0.10748299319727872
1.3607173527972485, 0.08208616780045341
1.3829240180657587, 0.04580498866213123
1.4079424353327958, 0.05668934240362811
1.430169265564092, 0.04943310657596367
1.4496776067497488, 0.12925170068027192
1.4719624112490561, 0.20544217687074828
1.4942900662942844, 0.3433106575963718
1.5166668734363045, 0.5519274376417233
1.5361991605152698, 0.6662131519274375
1.5556936382890107, 0.7260770975056688
1.5751629098592688, 0.749659863945578
1.600183847746654, 0.7641723356009069
1.6195220470588003, 0.5990929705215419
1.6415081580468343, 0.24535147392290235
1.6636089572607158, 0.05668934240362811
1.6858282256309673, 0.038548752834467015
1.7108239573148698, 0.016780045351473705
1.730270543301993, 0.00770975056689327
1.749741075182425, 0.0331065759637188
1.771980508515463, 0.04399092970521523
1.794203557816237, 0.03129251700680258
1.8192446606664088, 0.07482993197278898
1.8415093002029297, 0.12199546485260748
1.8637575557071866, 0.1455782312925168
1.886070087030325, 0.26167800453514733
1.9083385074973684, 0.31428571428571417
1.927753585730138, 0.2598639455782311
1.9527480571038662, 0.2362811791383218
1.9749811888860336, 0.23809523809523803
1.999994564912374, 0.24172335600907013
2.0221924080096647, 0.1927437641723354
2.041602445001738, 0.13106575963718803
2.0665906148245954, 0.09841269841269817
2.0887884579218863, 0.04943310657596367
2.111008986602312, 0.0331065759637188
2.1360148007676076, 0.02585034013605436
2.1638046401075988, 0.02585034013605436
2.183251226094722, 0.016780045351473705
2.1999213487681946, 0.011337868480725488
2.2277099277980117, 0.00952380952380949
2.2499405389598306, 0.00770975056689327
2.2860660697916453, 0.0058956916099770496
2.3305310730458055, 0.00770975056689327
2.3583221726959707, 0.00952380952380949
2.377783882405184, 0.02222222222222192
2.3972292080821327, 0.011337868480725488
2.4194572986236036, 0.0058956916099770496
2.4444706746499434, 0.00952380952380949
2.4639298637388087, 0.018594104308389925
2.4861970238956776, 0.06938775510204054
2.502878489360717, 0.08027210884353742
