# Venus upper clouds and the UV-absorber from MESSENGER/MASCS observations, S. Perez-Hoyos et al., submitted to JGR Planets - Data for figure 8
# Wavelength(mic.)	Obs.Radiance	Err.Radiance	Model Radiance	Obs. Reflectivity	Err. Refl.	Model Reflectivity	Chi2
0.578	6.782E+04	3.392E+03	6.664E+04	6.107E-01	3.055E-02	6.001E-01	1.197E-01	
0.581	6.750E+04	3.377E+03	6.759E+04	6.013E-01	3.008E-02	6.021E-01	7.645E-04	
0.583	6.772E+04	3.388E+03	6.870E+04	5.953E-01	2.978E-02	6.039E-01	8.422E-02	
0.585	6.647E+04	3.325E+03	6.670E+04	5.980E-01	2.991E-02	6.001E-01	4.775E-03	
0.587	6.503E+04	3.253E+03	6.780E+04	5.891E-01	2.947E-02	6.142E-01	7.271E-01	
0.590	6.393E+04	3.198E+03	6.129E+04	6.114E-01	3.059E-02	5.862E-01	6.820E-01	
0.592	6.498E+04	3.251E+03	6.592E+04	5.925E-01	2.964E-02	6.011E-01	8.343E-02	
0.594	6.561E+04	3.282E+03	6.494E+04	6.029E-01	3.016E-02	5.967E-01	4.172E-02	
0.597	6.578E+04	3.291E+03	6.579E+04	6.015E-01	3.009E-02	6.016E-01	5.023E-06	
0.599	6.497E+04	3.250E+03	6.457E+04	6.033E-01	3.018E-02	5.996E-01	1.474E-02	
0.601	6.458E+04	3.230E+03	6.364E+04	6.089E-01	3.046E-02	6.001E-01	8.382E-02	
0.604	6.507E+04	3.255E+03	6.508E+04	5.986E-01	2.994E-02	5.987E-01	7.507E-06	
0.606	6.491E+04	3.247E+03	6.437E+04	6.040E-01	3.021E-02	5.990E-01	2.691E-02	
0.608	6.440E+04	3.222E+03	6.393E+04	6.039E-01	3.021E-02	5.995E-01	2.163E-02	
0.611	6.335E+04	3.169E+03	6.275E+04	6.025E-01	3.014E-02	5.968E-01	3.545E-02	
0.613	6.259E+04	3.131E+03	6.212E+04	6.058E-01	3.031E-02	6.013E-01	2.258E-02	
0.615	6.156E+04	3.079E+03	6.278E+04	5.893E-01	2.948E-02	6.010E-01	1.575E-01	
0.618	6.187E+04	3.095E+03	6.256E+04	6.036E-01	3.020E-02	6.104E-01	5.002E-02	
0.620	6.200E+04	3.102E+03	6.292E+04	5.910E-01	2.957E-02	5.998E-01	8.736E-02	
0.622	6.159E+04	3.081E+03	6.243E+04	5.936E-01	2.970E-02	6.017E-01	7.483E-02	
0.625	6.090E+04	3.047E+03	6.040E+04	6.046E-01	3.025E-02	5.996E-01	2.749E-02	
0.627	6.101E+04	3.052E+03	6.194E+04	5.897E-01	2.950E-02	5.987E-01	9.311E-02	
0.629	6.056E+04	3.030E+03	6.134E+04	5.890E-01	2.946E-02	5.965E-01	6.609E-02	
0.632	6.000E+04	3.002E+03	5.992E+04	6.002E-01	3.002E-02	5.994E-01	7.182E-04	
0.634	5.943E+04	2.973E+03	6.028E+04	5.893E-01	2.948E-02	5.977E-01	8.139E-02	
0.636	5.991E+04	2.997E+03	6.030E+04	5.939E-01	2.971E-02	5.977E-01	1.692E-02	
0.638	5.924E+04	2.964E+03	6.015E+04	5.883E-01	2.943E-02	5.973E-01	9.500E-02	
0.641	5.827E+04	2.915E+03	5.881E+04	5.919E-01	2.961E-02	5.974E-01	3.501E-02	
0.643	5.850E+04	2.927E+03	5.900E+04	5.917E-01	2.960E-02	5.967E-01	2.876E-02	
0.645	5.797E+04	2.900E+03	5.892E+04	5.842E-01	2.923E-02	5.937E-01	1.065E-01	
0.648	5.790E+04	2.897E+03	5.754E+04	6.003E-01	3.003E-02	5.965E-01	1.582E-02	
0.650	5.758E+04	2.881E+03	5.763E+04	5.879E-01	2.941E-02	5.884E-01	2.809E-04	
0.652	5.714E+04	2.859E+03	5.810E+04	5.860E-01	2.932E-02	5.959E-01	1.140E-01	
0.655	5.465E+04	2.734E+03	5.585E+04	5.847E-01	2.926E-02	5.975E-01	1.900E-01	
0.657	5.333E+04	2.668E+03	5.052E+04	6.306E-01	3.155E-02	5.974E-01	1.104E+00	
0.659	5.540E+04	2.772E+03	5.640E+04	5.861E-01	2.933E-02	5.967E-01	1.293E-01	
